image_path,image_type,class
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11136.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11137.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11138.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11139.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11140.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11141.jpg,Scan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11142.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11143.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11144.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11145.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11146.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11147.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11148.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11149.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11150.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11151.jpg,Scan,Prunus spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11152.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11153.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11154.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11155.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11156.jpg,photograph,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11157.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11158.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11159.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11160.jpg,Scan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11161.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11162.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11163.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11164.jpg,Scan,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11165.jpg,Scan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11166.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11167.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11168.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11169.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1117.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11170.jpg,Scan,Euonymus europaeus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11171.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11172.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11173.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11174.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11175.jpg,pseudoscan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11176.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11177.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11178.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11179.jpg,pseudoscan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11180.jpg,Scan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11181.jpg,Scan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11182.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11183.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11184.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11185.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11186.jpg,Scan,Ostrya carpinifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11187.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11188.jpg,Scan,Juglans regia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11189.jpg,photograph,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11190.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11191.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11192.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11193.jpg,pseudoscan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11194.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11195.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11196.jpg,pseudoscan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11197.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11198.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11199.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1120.jpg,photograph,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11200.jpg,pseudoscan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11201.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11202.jpg,pseudoscan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11203.jpg,Scan,Betula pubescens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11204.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11205.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11206.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11207.jpg,Scan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11208.jpg,pseudoscan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11209.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11210.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11211.jpg,pseudoscan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11212.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11213.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11214.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11215.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11216.jpg,pseudoscan,Quercus palustris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11217.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11218.jpg,photograph,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11219.jpg,Scan,Koelreuteria paniculata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11220.jpg,pseudoscan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11221.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11222.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11223.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11224.jpg,pseudoscan,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11225.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11226.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11227.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11228.jpg,pseudoscan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11229.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11230.jpg,photograph,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11231.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11232.jpg,Scan,Quercus cerris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11233.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11234.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11235.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11236.jpg,pseudoscan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11237.jpg,Scan,Liquidambar styraciflua
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11238.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11239.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11240.jpg,photograph,Juglans regia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11241.jpg,pseudoscan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11242.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11243.jpg,pseudoscan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11244.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11245.jpg,pseudoscan,Elaeagnus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11246.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11247.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11248.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11249.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1125.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11250.jpg,pseudoscan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11251.jpg,Scan,Quercus cerris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11252.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11253.jpg,Scan,Quercus cerris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11254.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11255.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11256.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11257.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11258.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11259.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11260.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11261.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11262.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11263.jpg,photograph,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11264.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11265.jpg,Scan,Betula pubescens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11266.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11267.jpg,pseudoscan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11268.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11269.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11270.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11271.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11272.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11273.jpg,Scan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11274.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11275.jpg,pseudoscan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11276.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11277.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11278.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11279.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11280.jpg,pseudoscan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11281.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11282.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11283.jpg,photograph,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11284.jpg,pseudoscan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11285.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11286.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11287.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11288.jpg,Scan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11289.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11290.jpg,pseudoscan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11291.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11292.jpg,pseudoscan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11293.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11294.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11295.jpg,pseudoscan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11296.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11297.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11298.jpg,photograph,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11299.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\113.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11300.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11301.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11302.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11303.jpg,photograph,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11304.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11305.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11306.jpg,pseudoscan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11307.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11308.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11309.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11310.jpg,pseudoscan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11311.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11312.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11313.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11314.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11315.jpg,pseudoscan,Elaeagnus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11316.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11317.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11318.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11319.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11320.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11321.jpg,pseudoscan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11322.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11323.jpg,photograph,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11324.jpg,Scan,Betula utilis var. jacquemontii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11325.jpg,Scan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11326.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11327.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11328.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11329.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1133.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11330.jpg,pseudoscan,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11331.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11332.jpg,Scan,Syringa vulgaris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11333.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11334.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11335.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11336.jpg,Scan,Malus sylvestris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11337.jpg,pseudoscan,Crataegus laevigata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11338.jpg,Scan,Prunus spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11339.jpg,Scan,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1134.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11340.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11341.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11342.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11343.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11344.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11345.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11346.jpg,photograph,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11347.jpg,pseudoscan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11348.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11349.jpg,pseudoscan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\1135.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11350.jpg,pseudoscan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11351.jpg,Scan,Betula utilis var. jacquemontii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11352.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11353.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11354.jpg,photograph,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11355.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11356.jpg,pseudoscan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11357.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11358.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11359.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11360.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11361.jpg,pseudoscan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11362.jpg,pseudoscan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11363.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11364.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11365.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11366.jpg,photograph,Tilia platyphyllos
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11367.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11368.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11369.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11370.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11371.jpg,pseudoscan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11372.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11373.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11374.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11375.jpg,Scan,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11376.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11377.jpg,Scan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11378.jpg,Scan,Juglans regia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11379.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11380.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11381.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11382.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11383.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11384.jpg,photograph,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\11385.jpg,photograph,Tilia cordata
