image_path,image_type,class
imageclef2012/FourniApresCLEF2012/data/train\2453.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\2454.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\2455.jpg,Scan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\2456.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\2458.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\246.jpg,Scan,Quercus rubra
imageclef2012/FourniApresCLEF2012/data/train\2460.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2462.jpg,photograph,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\2463.jpg,photograph,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\2464.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2466.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2467.jpg,photograph,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\2468.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\2469.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\247.jpg,pseudoscan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/train\2470.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\2471.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2473.jpg,pseudoscan,Liquidambar styraciflua
imageclef2012/FourniApresCLEF2012/data/train\2474.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/train\2475.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2477.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\2478.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\2479.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2480.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2481.jpg,Scan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\2482.jpg,photograph,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/train\2483.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2484.jpg,Scan,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\2485.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\2486.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2487.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\2488.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2489.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2490.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2492.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\2495.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2497.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\2498.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2499.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\25.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\250.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2500.jpg,pseudoscan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/train\2501.jpg,Scan,Juglans regia
imageclef2012/FourniApresCLEF2012/data/train\2502.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\2503.jpg,photograph,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/train\2504.jpg,pseudoscan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2505.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2506.jpg,photograph,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2507.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\2508.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\251.jpg,photograph,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\2510.jpg,Scan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\2511.jpg,pseudoscan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/train\2512.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\2513.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2514.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\2515.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2516.jpg,Scan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/train\252.jpg,Scan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\2520.jpg,Scan,Albizia julibrissin
imageclef2012/FourniApresCLEF2012/data/train\2521.jpg,photograph,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\2522.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\2523.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\2524.jpg,Scan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/train\2525.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/train\2528.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2529.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\253.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\2530.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2531.jpg,pseudoscan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\2533.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2534.jpg,photograph,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\2535.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2536.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\2537.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\2538.jpg,photograph,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\254.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/train\2540.jpg,Scan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/train\2541.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\2542.jpg,Scan,Ostrya carpinifolia
imageclef2012/FourniApresCLEF2012/data/train\2543.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2545.jpg,photograph,Crataegus azarolus
imageclef2012/FourniApresCLEF2012/data/train\2546.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2548.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\2549.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\255.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\2550.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\2551.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2552.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2553.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\2554.jpg,Scan,Colutea arborescens
imageclef2012/FourniApresCLEF2012/data/train\2555.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2556.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\2558.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2559.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\256.jpg,photograph,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/train\2560.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\2561.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\2563.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\2564.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2566.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/train\2567.jpg,Scan,Sorbus torminalis
imageclef2012/FourniApresCLEF2012/data/train\2568.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\257.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\2570.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/train\2571.jpg,photograph,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2572.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/train\2573.jpg,photograph,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/train\2574.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2575.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\2576.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\258.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\2581.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\2582.jpg,pseudoscan,Melia azedarach
imageclef2012/FourniApresCLEF2012/data/train\2583.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\2585.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\2587.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2588.jpg,Scan,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/train\259.jpg,Scan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\2590.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\2591.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2592.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2593.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\2594.jpg,pseudoscan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\2595.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\2596.jpg,photograph,Albizia julibrissin
imageclef2012/FourniApresCLEF2012/data/train\2597.jpg,photograph,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\26.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\260.jpg,Scan,Crataegus azarolus
imageclef2012/FourniApresCLEF2012/data/train\2600.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2601.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2602.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\2603.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2604.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2605.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2606.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2607.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\2609.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\261.jpg,photograph,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\2610.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\2612.jpg,Scan,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/train\2614.jpg,photograph,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\2615.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\2616.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2617.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2618.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\262.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\2621.jpg,photograph,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/train\2623.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2624.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2625.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2626.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/train\2627.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\2628.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2629.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\2630.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/train\2631.jpg,pseudoscan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/train\2632.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\2633.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2634.jpg,photograph,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\2635.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\2636.jpg,pseudoscan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/train\2638.jpg,pseudoscan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/train\2640.jpg,pseudoscan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\2641.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2642.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2644.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\2645.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/train\2647.jpg,Scan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/train\2649.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\265.jpg,Scan,Mespilus germanica
imageclef2012/FourniApresCLEF2012/data/train\2651.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2653.jpg,Scan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/train\2654.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2656.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\2657.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\2658.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2659.jpg,Scan,Colutea arborescens
imageclef2012/FourniApresCLEF2012/data/train\266.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2660.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/train\2662.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\2663.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2664.jpg,pseudoscan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\2665.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\2667.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\2669.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2670.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\2671.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2672.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2673.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\2674.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\2675.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2676.jpg,photograph,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2677.jpg,photograph,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\2678.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2679.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\268.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\2681.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\2682.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/train\2684.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2686.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\2687.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2689.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\269.jpg,Scan,Acer saccharinum
imageclef2012/FourniApresCLEF2012/data/train\2690.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\2691.jpg,pseudoscan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\2693.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2695.jpg,photograph,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\2696.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2698.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2699.jpg,Scan,Prunus serotina
imageclef2012/FourniApresCLEF2012/data/train\270.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2700.jpg,Scan,Syringa vulgaris
imageclef2012/FourniApresCLEF2012/data/train\2701.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2702.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2703.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\2705.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2706.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\2707.jpg,photograph,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\2708.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\271.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/train\2711.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\2713.jpg,photograph,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\2714.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\2716.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\2718.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\272.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/train\2721.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2722.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2723.jpg,photograph,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\2724.jpg,Scan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\2725.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\2727.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\2728.jpg,pseudoscan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2729.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\273.jpg,Scan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/train\2730.jpg,Scan,Colutea arborescens
imageclef2012/FourniApresCLEF2012/data/train\2731.jpg,photograph,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2732.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\2733.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\2735.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2736.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\2737.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2738.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\2739.jpg,pseudoscan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\274.jpg,photograph,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\2740.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2741.jpg,pseudoscan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\2742.jpg,photograph,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2743.jpg,pseudoscan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2744.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2745.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\2746.jpg,pseudoscan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2747.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\2748.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2749.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\275.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2750.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2751.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/train\2752.jpg,Scan,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/train\2753.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\2754.jpg,Scan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/train\2755.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\2756.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2757.jpg,pseudoscan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2758.jpg,Scan,Morus nigra
imageclef2012/FourniApresCLEF2012/data/train\276.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\2760.jpg,Scan,Euonymus europaeus
imageclef2012/FourniApresCLEF2012/data/train\2761.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\2762.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\2763.jpg,Scan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/train\2764.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\2767.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\2768.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\2769.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2770.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2771.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\2772.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\2773.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2774.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\2775.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\2776.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\2777.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\2778.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\2779.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\278.jpg,Scan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\2780.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/train\2782.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\2783.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\2785.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\2787.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\2788.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\2789.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\279.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\2791.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\2792.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\2793.jpg,Scan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\2794.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\2795.jpg,photograph,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\2796.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\2797.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2799.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\28.jpg,Scan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\280.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\2800.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\2801.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\2803.jpg,photograph,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\2804.jpg,Scan,Crataegus azarolus
imageclef2012/FourniApresCLEF2012/data/train\2805.jpg,Scan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/train\2806.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\2807.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\2809.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\281.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\2810.jpg,photograph,Sambucus nigra
imageclef2012/FourniApresCLEF2012/data/train\2812.jpg,pseudoscan,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\2813.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\2814.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\2815.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/train\2818.jpg,pseudoscan,Cotinus coggygria
